Hi,Hello there. Tell me how are you feeling today?
"He wants to wear makeup and heels. He even tucks his penis away to resemble a vagina. He wants me to wear a strap on and have anal sex with him. I have tried this for him, but I don__ like it and have told him so. He keeps making comments about it and says he can't live without it.","It sounds like you may be asking two different questions.With regard to what you said about your husband dressing as a female in your bedroom, I wonder if you would consider asking him more about this. If you choose to do that, I would suggest that you ask him whether a certain time is a good time to have a conversation and asking questions for five minutes or more that are related to you learning more about his experience. This can be difficult to do at times, particularly when you may want to offer your own opinions or become very anxious or of type. Consider thinking of a phrase that may help you to stay calm during the discussion. It may be helpful to think of yourself as asking questions as if you were an investigative reporter and using questions that start with words like ""what, how, who, where, when."" Questions that start with ""why,"" can be very difficult to answer for some people and can be overwhelming because it often links to answers involving emotions that may or may not be understood._Also try restating what your husband is saying to make sure that you are understanding correctly. If what he is telling you is different than what you have heard or thought of for many years, it may be challenging to follow his meaning initially. Remember that listening to your husband does not imply agreement with what he is saying, just that you are following and looking to understand what he is experiencing. I also recommend sticking to one topic for the conversation, but this could be done with many different topics over time.You could also see if he would be willing to have a discussion where he listens like an investigative reporter to learn more about the experience that you are having.As far as what you mentioned about the sexual experience, maybe if you can discuss what it is that you don't like and/or understand what it is that he does like, you could see if there is some middle ground here. It depends on what you both prefer.These types of conversations can be difficult to have for some couples, at least initially. Having structured conversations, such as the ones I've described briefly above, can feel awkward initially, but the reason it can be helpful is because it can lead to further understanding in a way that decreases the chances of having an argument.Also consider seeing a therapist in your area who specializes in couples to discuss some of these ideas."
"My husband took a job out of state for the next year and seems to be a different person. Before, he worked and slept, and on off days, he'd stay home because he didn't want to do anything else. Now he's going out with friends several nights a week while I'm still home working a 50 hours a week job and taking care of two kids by myself. He's suddenly saying he misses me and wants me to be his adored wife, but the whole time, I'm remembering how I've been emotionally starving for the last five years.","My first concern is you: As you stated, you have been emotionally starving for the past five years. _Please try to find time for you; to clarify your thoughts and feelings by writing, talking to a trusted friend or family member and perhaps seeing a therapist.What's really going on with your husband? _Does he discuss in detail his sudden change?_Can the two of you still talk? Do you want the same things? _Before you go to couples counseling, I suggest that you get some support first to feel grounded within yourself and your life. _Make sure you are ready to hear what might come out of counseling. __I wish you the best."
"I have an overwhelming desire to watch my wife have sex with another man. I talked to her about it, and she said she will do it for me. The idea excites me to no end, but I don__ want to because it disgusts me. How can I stop wanting it, or should I just give into it and do it? I__e been struggling for years with this. It won__ go away. By the way, I am in my mid 30s and my wife is in her mid 40s.","Try to understand your own ambivalence to having your wish fulfilled.Since you and your wife are in a relationship, the sex she will have with another man will affect emotions in both you and your wife.I suggest you and her prepare emotionally before you both go ahead with the sexual arrangement,By anticipating any jealousy or feeling helpless or out of control, or in control, since it's your wish being fulfilled, all the feelings you and her are able to expect, you'll be more prepared for the actual emotions from the episode, which may also resolve your conflicted feelings about creating the event.There are a lot of unknowns in the situation you're considering. _Having your partner, who will be key in satisfying your sex wish, be active in understanding these unknowns, is a good way of keeping your relationship strong overall."
"My husband and I have been together since high school. We have been married going on for nearly ten years, and we have three beautiful children. A few weeks ago, my husband decided he need some time apart and moved over to his dad__ for a while. He comes home to see the kids and acts like there is not too much wrong. Can this marriage be saved or is it too late? He said he would go to counseling, so I don't think he has given up.","While it would be impossible for me to say whether your marriage can be saved it sounds like you are both willing to give it a try and to get professional support. With appropriate professional support for your relationship a lot is possible. I'm not familiar with the resources available in Jackson but I'm sure there are some good local couple therapists and there may be some agencies that specialize in couple counselling and family therapy._So often the challenges that we have in relationships result from rather small habits in relating that lead to greater feelings of distress, loneliness, anger and resentment. I commend your willingness to put effort into creating the strong loving relationship that you want for both of your sakes and of course for your children. The following links provides more information regarding common behaviours that predict staying together or separating_and also videos and other resources that can help you get started._Wishing you and your family all the best on your journey of healing and discovery."
"That phrase makes me crazy. It happens anytime I point out something to my husband that he needs to change, such as looking up from his iPad long enough for me to tell him the grandbaby almost pulled the shelf unit over or explaining to him that I got all the things he needs to bake a pie. Another example is when he opens the front door, the dog runs out if he doesn't pick him up. Over and over again, he lets the dog run out, and I am afraid he will get hit by a car.","I empathize with your feeling ""crazy"" hearing your husband yell ""enough"" in responses to you wanting to make a point to him.When the immediate situation has calmed down, _have you ever told him that this upsets you? _Is it possible he simply is not aware that you feel upset by how he talks to you?Keep in mind too that what you believe your husband must change, may not agree with his opinion on what he needs to change.A helpful starting place for the two of you to discuss once the immediate situation has calmed down, is what you each feel would have been a reasonable way of handling the situation that just happened.By learning more about how the other person thinks and feels, it will be easier to know what to expect form each other.Even if you disagree about what is best, knowing that there are differences between you may make living with them easier to accept, or at least not be surprised and startled by them.Sending good luck to both of you!"
"That phrase makes me crazy. It happens anytime I point out something to my husband that he needs to change, such as looking up from his iPad long enough for me to tell him the grandbaby almost pulled the shelf unit over or explaining to him that I got all the things he needs to bake a pie. Another example is when he opens the front door, the dog runs out if he doesn't pick him up. Over and over again, he lets the dog run out, and I am afraid he will get hit by a car.","It's hard to say what is okay and what is not okay, as it depends on what you and your husband feel is appropriate in your relationship. If you are feeling like you need to walk on eggshells or that you can't speak your mind and say how you feel, then that sounds like a problem. I would recommend having an open discussion with your husband about communication between the two of you in general. Do this during a time when there is little or no conflict and emotions are not heightened. Let him know how you feel and give him specific ideas of how you would like him to respond instead of saying, ""enough."" Additionally, try and see his perspective and understand why he shuts you down. Perhaps, he feels like he is being told what to do constantly or that he gets little positive feedback from you. An open_dialogue about how to discuss issues going forward will likely help. Seeing a couple's therapist will also greatly assist with teaching better communication skills and seeing if there are underlying issues that need resolution. Best of luck to you guys."
"My husband doesn__ trust me for some past we had. I know all marriages have their ups and downs, but sometimes, I feel I am getting tired of the same thing over and over: that I am messing around, which I am not.","I'm sorry to hear about the trust issues in your relationship. Trust, as you clearly know, is essential to healthy relationships. Past indiscretions or dishonesty can damage this trust and make it really hard to confidence that these things will not happen again despite reassurances. We tend to be very sensitive to betrayal and risks to our relationship security._Rebuilding trust takes time and effort for both parties. On your end, you may need to provide more reassurance and more concrete evidence that you are trustworthy, gestures of transparency (e.g. - giving him more information about where you are going and who you will be with, letting him know when you get texts or emails from people that might give him pause or trigger insecurities), and more patience and empathy for his fears._On his end, he may need to learn to be with his insecurities and fears and ask for reassurance about your love and commitment in ways that do not lead to criticizing you, attempting to control you, or limiting your freedom._If you are not able to come to agreements about how to put his fears to rest without it negatively impacting your life, I would suggest getting some professional help from a marriage counsellor or couples therapist."
I need to speak to someone about sexual addiction and binge eating immediately.,"There is an organization dedicated to helping individuals find affordable counseling._ It is called Open Path Collective._ There is a one time membership fee of $49 and it lasts for your lifetime._ You then have access to local counselors/therapists who will see you for an extremely reduced rate, anywhere from $30 - $60._ _https://openpathcollective.org/"
I need to speak to someone about sexual addiction and binge eating immediately.,There are plenty of online providers within the mental health field that would me more than happy to speak with you immediately. _Many of them provide treatment on a sliding scale fee. _I would google online mental health treatment providers and that should lead you to a list of providers that can help you.
I need to speak to someone about sexual addiction and binge eating immediately.,"Depending on your area and location, there may be therapists who provide services on a sliding scale. Additionally, churches will often times_offer counseling for free or for a small fee. I suggest doing a simple Google search and contact therapists in your area. It never hurts to ask for a reduced fee and even if he or she is unable to provide the service, they may be able to refer you to someone who can."
"I have a problem with binge eating, especially during times of stress. I binge eat and feel so overwhelmed with shame and disappointment that I end up going to the gym and trying to exercise the calories off. I am in my late 20s, and I have been dealing with this since I was a teenager. Are there any coping mechanisms I can use to break this cycle?","The fact that you are aware of the issue and what causes it is a step in the right direction._ You can absolutely break the cycle but it takes a lot of effort._ Much like growing a physical muscle, developing coping mechanisms must be practiced (exercised) in order to gain strength._ Find healthy activities that you like to do that can help you deal with stress._ It appears that you are already going to the gym which is awesome; you want this to be a healthy experience not one done out of guilt._ Is it possible for you to incorporate food items that are healthy for you?_Remember any changes you make must be practiced and developed over time._ You should seek professional help to assist you with getting to the root cause of your emotional connection to food._Normally these issues date back to childhood experiences however this is a generalization and I have little information to go on._ Above all else BE KIND TO YOURSELF! Shame is counterproductive. If you want something to grow you give it love and attention._Well wishes!!!!!!"
"I have a problem with binge eating, especially during times of stress. I binge eat and feel so overwhelmed with shame and disappointment that I end up going to the gym and trying to exercise the calories off. I am in my late 20s, and I have been dealing with this since I was a teenager. Are there any coping mechanisms I can use to break this cycle?","I believe that for results that last, the best approach is to understand why someone feels like doing a certain behavior.""Coping mechanisms"" are superficial instruction that people usually give up on when feeling extreme pressure from the problem behaviors.Take the slower road of understanding why you would deprive yourself of enjoying food.Also, if you consider the binging as a mistake of some kind, reflect on why doing something less than ideal, deserves harsh criticism and not tolerance and acceptance that people mess up occasionally.I'm glad you know that there are better ways of treating yourself. _This is a valuable awareness of realizing you deserve patience and respect, not humiliation and severe criticism when you are lost as to best ways of self-care."
There's this boy who asked me out awhile ago. I said no because my friends and family would think weirdly of me. How do I be with him and tell him and tell my friends?,"Since you've decided to be with the boy who already showed you his interest, then why not simply tell him you decided to accept his invitation to be together?Probably your first concern about hesitating to accept this boy into your life due to the way you imagine your family may react if you do, is the more complex matter to solve.Forming a relationship does bring up our values and the way these are different or similar to our own. _ _At the same time, we already have values which are rooted in those from the family in which we grew up.Your dilemma of wanting to be with this boy shows there is a clash between your values as an individual, including your choice of partner, and the way your family understands the values which support being part of a couple.Stay true to what you feel, whether this comes from your family or the way you currently are evolving.This will guarantee that your new relationship will be built on the values and person you truly are."
"I have a friend that who I used to be in a relationship with. It was brief and turned into us being just good friends.
   I spent the weekend with him and it upset my boyfriend. Was i wrong?","The most important thing to ask yourself here is, ""how did this action affect my relationship, and is it worth the consequences?"" Regardless of your intentions in this action, your boyfriend is uncomfortable with this type of behavior. From here, we can objectively decide if spending time with your previous partner (because that is likely what your boyfriend sees them as) is worth harming the relationship you currently have. It is very rare that a person would be comfortable with their partner spending more than a very little amount of time with their exes. Many times, it just gives the wrong impressions. It is very possible that your partner may believe that since you spend so much time with them, that they are still a contender for the most intimate relationship you have to offer, and truth be told, they kind of are. The best intimate relationships, are friendships first and foremost._It is also a good thing to consider what you are getting out of the relationship with your ex that you are not getting out of the relationship with your current boyfriend. If you go to this person for emotional support before your boyfriend, then it is very likely you're involved in some ""emotional infidelity"". When we turn to others instead of our partner, it is as if we ""ran into another person's arms"" instead of theirs. No matter who you are, that hurts."
"I have a friend that who I used to be in a relationship with. It was brief and turned into us being just good friends.
   I spent the weekend with him and it upset my boyfriend. Was i wrong?","Hello. There are a number of factors playing into this situation. A former romantic partner coming back onto the scene during a current relationship; you spending alone time (and spending the night) with that former partner; and the uneasy feelings experienced by your current partner (boyfriend). Now those are the ones you have openly expressed. There are very likely other issues that prompted this behavior on your part. You ask if you were wrong. It is not a question I will be able to answer, because it is not one I am meant to answer. It is up to you to find that truth. Now, if you are feeling guilty, was it because of some sexual engagement occurred when you spent the night? If so, you might want to look at why that happened. Do you feel secure in your current relationship? Is this the relationship you want, or do you want to be with the former boyfriend?Important questions, but ones you need to ask and answer. Odds are, there is something that triggered this event to occur and it becomes a focal point in discovering any unexplored discomfort or other issues with your current boyfriend. Seeking relationship counseling can be effective in sorting this out, so be open to that possibility to help you clarify your thoughts and feelings.Best of luck to you."
"I've been with my partner for 4 years. She's given me no reason not to trust her. But lately I've been overreacting a lot when she's just doing normal things. I think it's triggering my bad past relationships.
   How can I get rid of these insecurities and be more trusting with her?","What's most important is that you recognize that what you've been doing is off base - that what you've been feeling is ""overreacting,"" that you have ""insecurities,"" and you suspect your actions and reactions are connected to your own past and not to the current situation or to your partner. That's an excellent first step because without recognizing these things about yourself, it's unlikely that you would change.That said, you sound as if you are really ready to start some therapy to work on your own personal growth... not because there is something ""wrong"" with you, but because you're ready to learn more about yourself and make some creative changes in your behavior. Yes, there are lots of self-help books and courses, but we humans often make the most progress when we have support in__real-time_from another human being who can sit with us, point out our blind spots, and teach us some skills that are hard to learn on our own."
I__e been in a long distance relationship with my girlfriend for just over a year. This past week she admitted to me that she has feelings for another guy. She says it__ __ust a crush_ but I don't know how to cope with it.    How should I deal with this?,"Thanks for writing in. Several things come to mind:I don't know how you are communicating, but there is a great deal of difference between communicating through videoconferencing compared to text message when discussing subjects like this. Being able to hear and/or see each other will help you to be able to gauge a lot of the emotions connected to what is going on.Are you in a place where you can ask your girlfriend questions about this crush and actually listen to her answers? If you can listen non-defensively and ask questions about what is actually going on (kind of like an investigative reporter might), you are likely to hear about her experience, thoughts, feelings, etc., so you can actually see what the crush is like for her and how you want to react to that.Then you could see if she is willing to listen to your questions and answer them for you.Another tip: Find out when is a good time to have this conversation. If you are talking to your girlfriend after she just worked a 10 hour shift and she is frustrated about that, it is likely that the emotion will transfer to the conversation that you are having even though it doesn't have anything to do with that.Find a way to keep yourself grounded and centered during the conversation. Notice your feet on the floor or your hips in the chair. Mindfully play with an object or something like a paperclip or a pen. Doing this mindfully (by being aware of your senses) will help you to not feel so overwhelmed during the conversation.After you have more details, communicate about what it is that you want or wish for. It is often easier to hear and discuss as opposed to talking about something that you need.Remember that while anger is a very real emotion, there is always something else under it. Be aware of what else could be there: hurt, disappointment, betrayal, fear, etc."
I__e been in a long distance relationship with my girlfriend for just over a year. This past week she admitted to me that she has feelings for another guy. She says it__ __ust a crush_ but I don't know how to cope with it.    How should I deal with this?,"Those words must have been extremely difficult to hear or read. It sounds like you are both having difficulty with the distance, and I can only imagine that you have both been coping with this distance as well as you can. There are a few scenarios that I think would have pretty radically different paths for your own mental health, and I would like to explore them separately._The first scenario is that she has this crush, but still chooses you and wishes to stay with you. Keeping the value of her choice in mind, and the bravery she has shown in admitting this crush, handling her gently in that vulnerable place will pay off. You may find it worthwhile to explain your feelings about it, to share how it is hurting you to know of this, and what she means to you. Explaining those feelings will help you to not act out in your with emotions to cover up by becoming angry or withdrawing. Acting in this way will help assure her of her choice in you, and sharing these emotions and feeling supported by her may help you cope with this.The other scenario is that she has a crush on this man and she is wanting to leave the relationship with you to have one with this other person. As before, it would be useful for you to share your feelings with someone. It can be difficult to process through these emotions, as they are intense and often overwhelming. In this scenario, it may be too difficult to share these feelings with your girlfriend, but it is still important that you acknowledge this loss and allow the associated emotions to have its place. Grieving the end of this relationship could be a great source of personal growth.I hope this has been of some help."
I'm having relationship problems and I want to fix them to make things right before I lose her. How can I learn how to listen and get myself together?,"What an important question, and the fact that you're asking it is a big step in the right direction. To answer in detail would require having quite a bit more information about what ""relationship problems"" have occurred _that woke you up to the fact that you're not listening as well as you could and that you're running the risk of losing her.Given that I don't have all that information, I'll offer one simple suggestion. Your girlfriend is the expert on what she needs and wants in relationship. You could simply say to her that you know you still have a lot to learn about how to have a good relationship and you realize you're not yet understanding what she needs and_you really want to. Then take a deep breath, settle down, and listen. Don't argue, don't interrupt, don't judge... listen. Let her know what you understand and that you're open to hearing more, learning more if you're not quite getting it yet... and then listen some more. Be present and curious about this person you love dearly and don't want to lose. This is the first step toward intimacy."
I'm having relationship problems and I want to fix them to make things right before I lose her. How can I learn how to listen and get myself together?,"Hello, and thank you for your question. First, I want to say that it is great that you are are willing to admit that you share some responsibility in some of the relationship problems you are having. This isn't always easy to do, but it sure is important if you want to see improvement. It does sound cliche, but communication really is the bedrock of relationships. And not just intimate partner relationships, but really any relationship that is significant to us. It sounds like you are saying that you have a difficult time really listening to what your partner is telling you and then responding in a way that is helpful. I want to tell you that you are not alone. Good communication skills are not really something you are born with, we actually have to learn them. The good news is that there is great information available to help you do that. Ultimately, some people must seek professional help through couple's counseling in order to get help with this process. This is because some of the hurt and anger could be at such a level already that you may need help setting boundaries, creating a plan, learning new skills, and staying on track. If that is not something you can afford or can do right now, here are a few suggestions that may help. Personally, I am big fan of Dr. John Gottman. He is an expert in relationships and wrote a really great, easy-to-read book called The Seven Principles for Making Marriage Work. Dr. Gottman discusses the kind of communication that healthy couples seem to have, which can be helpful and worth trying. You can buy Dr. Gottman's book on Amazon for under $9. It's a good deal. There are a variety of websites that have good information that may help you build your communication. Here is one that I found that has a few good tips. http://www.helpguide.org/articles/relationships/effective-communication.htm You can try them and see if they are helpful. ***It is important to remember that like all new skills, communication requires practice and we surely fail several times before we start getting good at it. If you were ever a pitcher in baseball, then you know you have to throw thousands of pitches before you really start hitting your strike zone consistently. Allow yourself to make mistakes, own them, and start again. I hope these suggestions help, and good luck.Robin Landwehr, DBH, LPCC"
I'm having relationship problems and I want to fix them to make things right before I lose her. How can I learn how to listen and get myself together?,"Thanks for your question. Becoming a good listener is an essential piece in being a better communicator. Being an effective communicator will almost always improve the quality of your relationships._What stands in your way of listening to her? Do you find yourself becoming defensive when she brings up issues? Do you often find yourself thinking of what you want to say next? Do you take her words personally, preventing you from having the ability to problem solve?Here are some tips that may help you with being a better listener:1. Concentrate on what you are hearing, not on what you will say next.2. Ask questions if you need clarification or don't understand.3. Summarize what you're hearing after every couple of minutes to make sure that you're not missing anything.4. Ask your partner what she needs from you. Is she expecting advice or does she simply need to vent?5. Keep eye contact and avoid using non-verbal cues that demonstrate defensiveness or irritation such as eye rolling or crossing your arms.6. Remember that it's okay to disagree and, if this is the case, then decide as a team, how you want to move forward.I hope this helps. Good luck to you!"
I'm having relationship problems and I want to fix them to make things right before I lose her. How can I learn how to listen and get myself together?,"The best tool for becoming a better listener that I know of is called Imago Dialogue. It consists of 3 steps:1. Mirroring what she says (without judging, commenting, refuting, defending, arguing, or scoffing--just listening, no matter the content) and repeating it back, word-for-word. Continue to ask if she has more to add until she doesn't.2. Validating. You tell her you you understanding why she feels this way. (If you don't understand, then find a way.) You can also say, ""That makes sense"" or ""I hear you"" or ""I get that.""3. Empathizing. Tell her how you think she must feel about what she's telling you. Your job is to try and feel what it feels like to be her.This is a very different way of communicating than we're used to. My guess is that the arguments, discussions, and debates you've had with her have been counterproductive because you're both trying to win. With Imago Dialogue, you both win. She gets to be heard and you get to hear for a change.At the end of the exercise, switch roles. For more info:_http://imagorelationships.org/pub/about-imago-therapy/imago-dialogue-101/"
I'm having relationship problems and I want to fix them to make things right before I lose her. How can I learn how to listen and get myself together?,"I love that you are so thoughtful and proactive about this!_ If only every client came in as solution focused as you, my job would be so much easier. I would second_Robin's suggestion of reading ANYTHING by Gottmann. He's fantastic._Other favorites of mine are:__etting Together and Staying Together: Solving the Mystery of Marriage_ by Dr. William & Carleen Glasser__ight Lessons for a Happier Marriage_ by Dr. William & Carleen Glasser__old Me Tight_ by Dr. Sue Johnson__ivorce Busting: A Step-By-Step Approach to Making Your Marriage Loving Again_ by Michele Weiner-Davis, M.S.W.__he Five Love Languages_ by Gary Chapman__he Flight from Intimacy: Healing Your Relationship of Counter-Dependency _ the Other Side of Co-Dependency_ by Drs. Janae & Barry WeinholdI'll also add to Miriam's assertion that your_partner is the expert on her. You can help things along by becoming a better expert on you as well. What is it that you are craving and likely trying to get your need met in potentially unhelpful ways from your girlfriend or in ways she doesn't understand or vibe with?_ If you can better explain your own needs while trying to understand hers, you all have a recipe for great success! When both partners seek to serve one another and stay curious about each other in the process, intimacy abounds!Best of luck my friend! And if you get stuck, of course seeking help from a professional is always a great idea too. ;)"
I'm having relationship problems and I want to fix them to make things right before I lose her. How can I learn how to listen and get myself together?,"The first step for making this sort of change is being motivated to change and it sounds like you have that, so you are already on the right track.As far as learning how to listen, try some of these steps:Ask whether a certain time is a good time for your girlfriend to have an important conversationIf she has a subject that she would like to discuss, consider listening to her as an investigative reporter and asking questions that help you to gain more understanding of her experience. These questions usually begin with words like who, what, where, when. Questions starting with the word why can sometimes make people very uncomfortable because they may not explicitly know why they are asking for something or feeling a certain way. You can try communicating this way for just five minutes or so on until you feel as though you can restate what your girlfriend is saying and have her agree that you are recapturing the essence of what she is trying to communicateThen you can switch so she is listening to you trying to understand your experience. You could also start by talking about something that is important to you.Remember that stating that you follow or hear something that she is saying doesn't mean that you agreeAlso, try sticking to one subject at a time. It's difficult to really understand one topic if you are on to the next within just a minute or twoTry to use the word want or wish instead of need. Saying that you need something (or if your girlfriend would say that) that is not a need for safety or something like that can make whatever you are asking for sound like an obligation. That takes away from that whole motivation to change from inside the partner who is agreeing to change or try to changeSomething else to try would be using some sort of timeout. Consider this:Discuss the idea of using timeout before you actually need it and before the discussion starts. Timeout is a way to give each of you a way to calm down for five, 10, 15 minutes, or maybe even an hour. When there are a lot of emotions happening, each person gets wrapped up in protecting themselves from the emotions they are feeling and can lose track of what is actually going on in the conversation as compared to what they are perceiving.When using timeout, say to your girlfriend (or she can say to you) ""I need an hour before we can go back to this."" Then actually come back to the discussion.Some people are very afraid to use this technique because in the past not talking about something right away meant that it never was returned to and was never resolved in any way. This is why the agreement is important before you need it.While it may be helpful to ask your girlfriend what it is she may want from you, it is you that would be in charge of deciding whether you want to make that change and putting it into practice.Try to remember that part of being in a couple is holding onto your own wants, wishes, and desires while recognizing those of your partner.As one final idea, consider spending about 15 minutes a week together where you are not problem-solving about anything, just connecting with one another.I encourage you to see a therapist who specializes in couples if you would like some more specific ideas for what is happening within each of you and between you.Best wishes!"
I'm having relationship problems and I want to fix them to make things right before I lose her. How can I learn how to listen and get myself together?,"Let go of your ego, the ego tends to get in the way of things, be a man and listen, do not react so uch to life around you. life is not out to get you, just listen and work on how your reactive to people and sitations around you. C"
I'm having relationship problems and I want to fix them to make things right before I lose her. How can I learn how to listen and get myself together?,"I'm glad to read about your willingness to develop new ways to invest yourself with your partner.The easier way to fix a relationship is when both people are helped to recognize the ways the couple dynamic falls short of what each person would like.Couples therapy is exactly this.Still, relationships can change if one person changes since changing one part of a system will change the system itself.Besides starting to work with a therapist on what you can do differently, reflect within yourself on the situations when problems arise between the two of you.See if you can figure out what you wanted and what you partner wanted in that particular moment._Was one of you trying to help the other and the person felt insulted by the suggestion of needing help?This is only an example of how intentions are misread or not welcome by one partner from the other.Also keep in mind there is a limit to everyone's flexibility.Reflecting and self-awareness are the first step.The second step is to know when you've reached the end of possibilities to change yourself and not be accepted for who you are.This raises the question of whether the two of you are far apart in similarities in order to be happy together.Good luck in enjoying the changes you will try to make!"
I'm having relationship problems and I want to fix them to make things right before I lose her. How can I learn how to listen and get myself together?,"Hard to say a whole lot without knowing more. However, if you focus your attention on her, what she's saying, what she's feeling instead of trying to make yourself heard and understood first, that's often a good step. Also, work on building win-win agreements with her, and follow through on them._Those are the areas I see men fall short on most often. Hope that helps!"
"I'm in a long-distance relationship with my ideal man, but I'm not as attracted to him as I should be. Everything else is perfect about him, but I find myself lusting over more attractive men. The next step is marriage, but I want to marry someone who I can wake up to and fall in love with all over again. However, I also don't want to throw away a great relationship over what might just be lust. Am I asking for too much in the ""perfect guy""? Is there such a thing? Am I truly in love?","Attraction is important but sometimes over-rated. I'm curious about your comment that you are not as attracted as you ""should be"" - What is your measuring stick is for what you are supposed to feel in terms of attraction in a relationship? Do you want to be sexually intimate? Do you enjoy having sex with him? Are you satisfied with your sexual relationship when you are with him?_The fact that there is lust for other more attractive men does not necessarily mean anything. There will always be attractive men and more attractive men than your partner and these attractive men will be even more appealing when you are in a long-distance relationship far from the arms of your partner. Loving someone does not mean that you stop being a sexual being who no longer notices and desires attractive men._Attraction results from a number of factors beyond appearance - including the degree to which you feel emotionally open, safe, and connected and how in tune you are with each other's bodies. It sounds like you think very highly of this man ""everything else is perfect about him"". Maybe it is worth spending some more time together in the same place if that is possible before deciding on marriage or that you are not truly in love."
"I'm in a long-distance relationship with my ideal man, but I'm not as attracted to him as I should be. Everything else is perfect about him, but I find myself lusting over more attractive men. The next step is marriage, but I want to marry someone who I can wake up to and fall in love with all over again. However, I also don't want to throw away a great relationship over what might just be lust. Am I asking for too much in the ""perfect guy""? Is there such a thing? Am I truly in love?","The basic guideline for relationship satisfaction, is to know what you can and cannot live with and without. _And, since you are considering marriage, for how long do you imagine yourself being satisfied living with and without certain qualities of your partner.There is a hard wired dynamic between two people that defines the basic structure of the relationship.While life is filled with surprises and can change in an instant, the basic way in which the partners of a couple, connect.Do you understand why you are not attracted to your partner? __Whatever the reason, now is a good time to state this about yourself. _He may be quite willing and interested in developing new ways of sexually stimulating you. _Maybe he is just as shy about talking about this topic as you are. _On some level he must know that he doesn't satisfy you. _He may be relieved to hear you bring up the topic!As always, remember that if discussing a relationship matter feel hard to start, consider utilizing therapy services with a professional, credentialed and licensed therapist."
"I met this girl in high school. She had switched schools at the end of the year, and I have not seen her since. It's been a few years. We had a very good and friendly relationship, and we seemed to have a lot in common. I never gained the courage to ask her out.","One way to make good use of the situation you describe is to prepare and rehearse within yourself the way you'd handle a similar situation in the future.Since a lot of time has gone by since you and this girl saw each other on a regular basis, right now you've got no idea if you'd feel the same way about her today as you did a few years ago.The relationship does point out the priorities and values you hold for a potential partner. _That you liked the friendliness you shared is good for you to recognize. _This way you realize you like friendship as a relationship property. _To have lots of similar interests, is another quality you appreciate in a partner.The more you know about what you do and don't like in a partner, the greater your chance to notice these qualities in someone new who comes along your path."
My boyfriend is in recovery from drug addiction. We recently got into a fight and he has become very distant. I don't know what to do to fix the relationship.,"My empathy goes out to you. Relationships are tough enough and i'm sure your partner being distant has been upsetting for you. You are confused and want to mend the relationship with him, but are finding it so hard to do. Relationships require both people to work consistently in order to keep them happier, but if it is only you that is actively trying to repair the relationship, it can be emotionally draining._Perhaps expressing you feel using I, you statements can be beneficial. Do not accuse him or use ""you"" statements like ""you are so distant""_ or ""you don't even care"".Start out sharing your feelings by saying ""I feel sad when you don't return my phone calls"" or ""I feel confused about our relationship ever since you have been keeping to yourself"". He may have a valid point, or might have been hurt by the argument and retreated as a result of it. Regardless of why, use this time as a great opportunity to practice healthy communication._If you think you are not ready for a conversation like that, couples counseling can be excellent. You will have a skilled facilitator guide the conversation and help you both communicate with one another."
My boyfriend is in recovery from drug addiction. We recently got into a fight and he has become very distant. I don't know what to do to fix the relationship.,"I'm sorry you have tension between you and your bf.A relationship means two people who relate, right?! _ If only one person does all the work to change their approach, what they expect, what they offer the other, then this becomes the new problem to solve.If you've already done a significant amount of reflection and change in the way you relate to him, then the next step may be to be patient as long as possible while he decides what to change about his part in the relationship toward you.Substance abuse recovery requires profound effort and reflection. _If it is successful then the result will show very different qualities in your bf than the ones you know currently.He may be so absorbed in the recovery that he can only concentrate on this. __Of course if the fights persist and you have been patient for what feels too long, then there are different questions to address."
My boyfriend is in recovery from drug addiction. We recently got into a fight and he has become very distant. I don't know what to do to fix the relationship.,"I would first suggest you sitting down with him and voicing your concerns about how distant he has been, or more importantly you have felt that he is. _This will give clarification to the situation as we need to remember that everyone's perception can be different. Remember that relationships take work and take communication."
